TRACKER,DATE,TIME,LAT,LON,ALT,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI,BATT
UNSWRT T1  ,2023-04-22,16:04:57.279,-30.682112,143.187188,766,3,0,0,-17,0x03,18,4,15,17,0,0.000
UNSWRT T1  ,2023-04-22,16:04:58.300,-30.682112,143.187188,765,3,0,0,-51,0x03,18,4,15,17,0,0.000
UNSWRT T1  ,2023-04-22,16:04:59.350,-30.682112,143.187188,765,3,0,0,63,0x03,18,4,15,16,0,0.000
UNSWRT T1  ,2023-04-22,16:05:00.279,-30.682112,143.187188,765,3,0,0,-38,0x03,18,4,15,16,0,0.000
UNSWRT T1  ,2023-04-22,16:05:01.300,-30.682112,143.187188,765,3,0,0,149,0x03,18,4,15,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:02.324,-30.682112,143.187188,765,3,0,0,-53,0x03,18,4,15,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:03.372,-30.682112,143.187188,765,3,0,0,-41,0x03,18,4,15,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:04.300,-30.682112,143.187188,765,3,0,0,-148,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:05.288,-30.682112,143.187188,765,3,0,0,164,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:06.397,-30.682112,143.187188,765,3,0,0,-87,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:07.299,-30.682112,143.187188,765,3,0,0,32,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:08.287,-30.682112,143.187187,764,3,0,0,-39,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:09.372,-30.682112,143.187187,764,3,0,0,31,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:10.298,-30.682112,143.187187,764,3,0,0,133,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:11.350,-30.682112,143.187186,764,3,0,0,-28,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:12.278,-30.682112,143.187186,764,3,0,0,148,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:13.360,-30.682112,143.187186,764,3,0,0,174,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:14.290,-30.682112,143.187186,764,3,0,0,-157,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:15.279,-30.682112,143.187186,764,3,0,0,124,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:16.359,-30.682112,143.187186,764,3,0,0,-76,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:17.289,-30.682112,143.187185,763,3,0,0,-35,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:18.375,-30.682112,143.187185,763,3,0,0,-95,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:19.300,-30.682112,143.187185,763,3,0,0,-55,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:20.288,-30.682112,143.187184,763,3,0,0,56,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:21.376,-30.682112,143.187184,763,3,0,0,-165,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:22.298,-30.682112,143.187184,763,3,0,0,170,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:23.288,-30.682112,143.187184,763,3,0,0,61,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:24.373,-30.682112,143.187184,763,3,0,0,125,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:25.299,-30.682112,143.187184,763,3,0,0,144,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:26.288,-30.682112,143.187184,763,3,0,0,138,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:27.375,-30.682112,143.187184,763,3,0,0,23,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:28.300,-30.682112,143.187183,763,3,0,0,158,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:29.288,-30.682112,143.187183,763,3,0,0,5,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:30.278,-30.682112,143.187183,762,3,0,0,34,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:31.386,-30.682112,143.187183,762,3,0,0,154,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:32.287,-30.682138,143.187183,762,3,0,0,135,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:33.373,-30.682138,143.187183,763,3,0,0,162,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:34.300,-30.682112,143.187182,762,3,0,0,-14,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:35.322,-30.682112,143.187183,762,3,0,0,120,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:36.277,-30.682112,143.187183,762,3,0,0,151,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:37.298,-30.682112,143.187183,763,3,0,0,30,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:38.348,-30.682112,143.187183,762,3,0,0,-177,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:39.277,-30.682112,143.187183,763,3,0,0,159,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:40.360,-30.682112,143.187183,763,3,0,0,-85,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:41.288,-30.682112,143.187184,763,3,0,0,-33,0x03,19,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:42.278,-30.682112,143.187184,763,3,0,0,-49,0x03,19,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:43.299,-30.682112,143.187184,763,3,0,0,-46,0x03,19,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:44.288,-30.682112,143.187184,763,3,0,0,-26,0x03,19,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:45.308,-30.682112,143.187184,763,3,0,0,112,0x03,19,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:46.325,-30.682112,143.187184,763,3,0,0,-22,0x03,19,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:47.380,-30.682112,143.187184,763,3,0,0,-58,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:48.277,-30.682112,143.187185,763,3,0,0,69,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:49.362,-30.682112,143.187185,763,3,0,0,151,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:50.287,-30.682112,143.187185,763,3,0,0,31,0x03,18,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:51.372,-30.682112,143.187185,763,3,0,0,-65,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:52.297,-30.682112,143.187185,762,3,0,0,-19,0x03,19,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:53.349,-30.682112,143.187185,762,3,0,0,3,0x03,19,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:54.309,-30.682112,143.187185,762,3,0,0,-55,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:55.360,-30.682112,143.187185,762,3,0,0,135,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:05:56.288,-30.682112,143.187185,762,3,0,0,-135,0x03,19,4,14,16,0,0.000
UNSWRT T1  ,2023-04-22,16:05:57.278,-30.682112,143.187185,762,3,0,0,-145,0x03,18,3,14,16,0,0.000
UNSWRT T1  ,2023-04-22,16:05:58.297,-30.682112,143.187186,762,3,0,0,150,0x03,18,3,14,16,0,0.000
UNSWRT T1  ,2023-04-22,16:05:59.348,-30.682112,143.187186,762,3,0,0,158,0x03,18,3,14,16,0,0.000
UNSWRT T1  ,2023-04-22,16:06:00.462,-30.682112,143.187186,762,3,0,0,-128,0x03,18,3,14,16,0,0.000
UNSWRT T1  ,2023-04-22,16:06:01.602,-30.682112,143.187186,762,3,0,0,-101,0x03,18,4,14,15,0,0.000
UNSWRT T1  ,2023-04-22,16:06:02.378,-30.682112,143.187186,762,3,0,0,1,0x03,18,4,14,16,0,0.000
UNSWRT T1  ,2023-04-22,16:06:03.487,-30.682112,143.187187,762,3,0,0,-22,0x03,18,3,14,16,0,0.000
UNSWRT T1  ,2023-04-22,16:06:04.298,-30.682112,143.187187,762,3,0,0,145,0x03,18,3,14,16,0,0.000
UNSWRT T1  ,2023-04-22,16:06:05.383,-30.682112,143.187187,762,3,0,0,-25,0x03,18,3,14,16,0,0.000
UNSWRT T1  ,2023-04-22,16:06:06.339,-30.682112,143.187187,762,3,0,0,-74,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:07.296,-30.682112,143.187187,762,3,0,0,-86,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:08.557,-30.682112,143.187187,762,3,0,0,21,0x03,19,3,15,16,0,0.000
UNSWRT T1  ,2023-04-22,16:06:09.338,-30.682112,143.187187,762,3,0,0,158,0x03,19,3,15,16,0,0.000
UNSWRT T1  ,2023-04-22,16:06:10.297,-30.682112,143.187187,762,3,0,0,92,0x03,19,3,15,16,0,0.000
UNSWRT T1  ,2023-04-22,16:06:11.290,-30.682112,143.187187,762,3,0,0,-32,0x03,19,3,15,16,0,0.000
UNSWRT T1  ,2023-04-22,16:06:12.370,-30.682112,143.187188,762,3,0,0,130,0x03,19,3,15,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:13.297,-30.682112,143.187188,762,3,0,0,-144,0x03,19,3,15,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:14.436,-30.682112,143.187188,762,3,0,0,-51,0x03,19,3,15,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:15.556,-30.682112,143.187188,762,3,0,0,-25,0x03,19,3,15,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:16.297,-30.682112,143.187188,762,3,0,0,-37,0x03,19,3,15,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:17.287,-30.682112,143.187188,762,3,0,0,-63,0x03,19,3,15,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:18.372,-30.682112,143.187187,762,3,0,0,176,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:19.299,-30.682112,143.187187,762,3,0,0,24,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:20.348,-30.682112,143.187187,763,3,0,0,71,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:21.280,-30.682112,143.187187,763,3,0,0,90,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:22.299,-30.682112,143.187187,763,3,0,0,-48,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:23.348,-30.682112,143.187187,763,3,0,0,6,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:25.362,-30.682112,143.187187,763,3,0,0,161,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:26.349,-30.682112,143.187187,763,3,0,0,-165,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:27.277,-30.682112,143.187187,763,3,0,0,-83,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:28.363,-30.682112,143.187187,763,3,0,0,40,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:29.287,-30.682112,143.187187,763,3,0,0,-20,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:30.368,-30.682112,143.187187,763,3,0,0,-69,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:31.297,-30.682112,143.187187,763,3,0,0,118,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:32.287,-30.682112,143.187187,763,3,0,0,150,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:33.278,-30.682112,143.187187,764,3,0,0,-129,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:34.387,-30.682112,143.187187,764,3,0,0,-54,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:35.289,-30.682112,143.187187,764,3,0,0,70,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:36.278,-30.682112,143.187188,764,3,0,0,-116,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:37.297,-30.682112,143.187188,764,3,0,0,167,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:38.349,-30.682112,143.187188,764,3,0,0,75,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:39.277,-30.682112,143.187188,764,3,0,0,71,0x03,18,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:40.359,-30.682112,143.187188,764,3,0,0,0,0x03,18,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:41.287,-30.682112,143.187189,764,3,0,0,-12,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:42.277,-30.682112,143.187189,764,3,0,0,138,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:43.297,-30.682112,143.187189,764,3,0,0,-47,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:44.287,-30.682112,143.187189,764,3,0,0,138,0x03,19,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:45.370,-30.682112,143.187189,764,3,0,0,45,0x03,19,3,15,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:46.297,-30.682112,143.187189,764,3,0,0,114,0x03,19,3,15,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:47.408,-30.682112,143.187189,764,3,0,0,153,0x03,19,3,15,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:48.278,-30.682112,143.187189,764,3,0,0,-46,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:49.298,-30.682112,143.187190,764,3,0,0,-92,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:50.347,-30.682112,143.187189,764,3,0,0,130,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:51.278,-30.682112,143.187190,764,3,0,0,94,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:52.299,-30.682112,143.187190,764,3,0,0,-27,0x03,19,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:53.440,-30.682112,143.187189,764,3,0,0,-5,0x03,19,3,15,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:54.305,-30.682112,143.187189,764,3,0,0,-38,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:55.297,-30.682112,143.187189,764,3,0,0,-17,0x03,19,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:56.288,-30.682112,143.187189,764,3,0,0,-152,0x03,19,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:57.368,-30.682112,143.187189,764,3,0,0,0,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:58.297,-30.682112,143.187189,764,3,0,0,-142,0x03,19,3,15,17,0,0.000
UNSWRT T1  ,2023-04-22,16:06:59.348,-30.682112,143.187189,764,3,0,0,-121,0x03,19,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:00.280,-30.682112,143.187189,764,3,0,0,-69,0x03,19,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:01.387,-30.682112,143.187189,764,3,0,0,-110,0x03,19,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:02.285,-30.682112,143.187189,764,3,0,0,-95,0x03,19,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:03.280,-30.682112,143.187189,764,3,0,0,116,0x03,19,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:04.362,-30.682112,143.187189,764,3,0,0,-129,0x03,19,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:05.320,-30.682112,143.187189,764,3,0,0,161,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:06.278,-30.682112,143.187189,764,3,0,0,-48,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:07.390,-30.682112,143.187189,764,3,0,0,136,0x03,19,3,15,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:08.352,-30.682112,143.187189,764,3,0,0,148,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:09.278,-30.682112,143.187189,764,3,0,0,-132,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:10.389,-30.682112,143.187189,764,3,0,0,-77,0x03,18,3,13,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:11.288,-30.682112,143.187189,765,3,0,0,48,0x03,19,3,13,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:12.758,-30.682112,143.187190,765,3,0,0,174,0x03,19,3,13,16,0,0.000
UNSWRT T1  ,2023-04-22,16:07:13.386,-30.682112,143.187190,765,3,0,0,-178,0x03,19,3,13,16,0,0.000
UNSWRT T1  ,2023-04-22,16:07:14.386,-30.682112,143.187190,765,3,0,0,-141,0x03,19,3,13,16,0,0.000
UNSWRT T1  ,2023-04-22,16:07:15.369,-30.682112,143.187190,765,3,0,0,63,0x03,19,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:16.299,-30.682112,143.187190,765,3,0,0,139,0x03,19,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:17.349,-30.682112,143.187189,765,3,0,0,-173,0x03,19,3,14,16,0,0.000
UNSWRT T1  ,2023-04-22,16:07:18.279,-30.682112,143.187189,765,3,0,0,-3,0x03,19,3,14,16,0,0.000
UNSWRT T1  ,2023-04-22,16:07:19.297,-30.682112,143.187190,765,3,0,0,177,0x03,19,3,14,16,0,0.000
UNSWRT T1  ,2023-04-22,16:07:20.346,-30.682112,143.187189,765,3,0,0,172,0x03,18,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:21.277,-30.682112,143.187190,765,3,0,0,9,0x03,18,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:22.359,-30.682112,143.187190,765,3,0,0,-3,0x03,18,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:23.288,-30.682112,143.187190,765,3,0,0,158,0x03,18,3,14,16,0,0.000
UNSWRT T1  ,2023-04-22,16:07:24.308,-30.682112,143.187190,765,3,0,0,-119,0x03,18,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:25.299,-30.682112,143.187190,765,3,0,0,-7,0x03,18,3,14,16,0,0.000
UNSWRT T1  ,2023-04-22,16:07:26.349,-30.682112,143.187190,765,3,0,0,124,0x03,18,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:27.279,-30.682112,143.187190,765,3,0,0,65,0x03,18,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:28.359,-30.682112,143.187190,765,3,0,0,130,0x03,19,3,13,16,0,0.000
UNSWRT T1  ,2023-04-22,16:07:29.288,-30.682112,143.187190,765,3,0,0,-50,0x03,19,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:30.276,-30.682112,143.187190,765,3,0,0,112,0x03,18,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:31.326,-30.682112,143.187190,765,3,0,0,-72,0x03,18,3,14,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:32.349,-30.682112,143.187190,765,3,0,0,43,0x03,18,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:33.277,-30.682112,143.187190,766,3,0,0,59,0x03,18,3,14,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:34.297,-30.682112,143.187190,766,3,0,0,49,0x03,18,3,14,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:35.287,-30.682112,143.187190,766,3,0,0,-84,0x03,18,3,14,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:36.308,-30.682112,143.187190,766,3,0,0,145,0x03,18,3,14,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:37.297,-30.682112,143.187190,766,3,0,0,46,0x03,18,3,14,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:39.307,-30.682112,143.187191,766,3,0,0,-77,0x03,18,3,14,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:40.297,-30.682112,143.187191,766,3,0,0,174,0x03,18,3,14,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:41.287,-30.682112,143.187191,766,3,0,0,64,0x03,18,3,14,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:42.368,-30.682112,143.187192,766,3,0,0,-173,0x03,18,3,14,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:43.297,-30.682112,143.187192,766,3,0,0,-76,0x03,18,3,14,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:44.347,-30.682112,143.187193,766,3,0,0,-51,0x03,18,3,14,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:45.279,-30.682112,143.187193,766,3,0,0,-132,0x03,18,3,14,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:46.359,-30.682112,143.187193,767,3,0,0,23,0x03,18,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:47.287,-30.682112,143.187194,767,3,0,0,-4,0x03,18,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:48.307,-30.682112,143.187194,767,3,0,0,50,0x03,18,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:49.296,-30.682112,143.187194,766,3,0,0,119,0x03,18,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:50.287,-30.682112,143.187195,766,3,0,0,-119,0x03,18,2,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:07:51.400,-30.682112,143.187195,766,3,0,0,-174,0x03,18,2,14,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:52.297,-30.682112,143.187195,766,3,0,0,-11,0x03,18,2,14,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:53.287,-30.682112,143.187195,766,3,0,0,90,0x03,18,2,13,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:54.279,-30.682112,143.187196,766,3,0,0,-98,0x03,18,2,13,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:55.297,-30.682112,143.187196,766,3,0,0,-129,0x03,18,2,13,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:56.346,-30.682112,143.187196,766,3,0,0,158,0x03,18,3,13,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:57.279,-30.682112,143.187196,767,3,0,0,0,0x03,18,3,13,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:58.297,-30.682112,143.187196,767,3,0,0,8,0x03,18,3,13,18,0,0.000
UNSWRT T1  ,2023-04-22,16:07:59.287,-30.682112,143.187197,766,3,0,0,-45,0x03,18,3,13,18,0,0.000
UNSWRT T1  ,2023-04-22,16:08:00.310,-30.682112,143.187197,767,3,0,0,8,0x03,18,3,13,18,0,0.000
UNSWRT T1  ,2023-04-22,16:08:01.358,-30.682112,143.187197,767,3,0,0,-22,0x03,18,3,13,18,0,0.000
UNSWRT T1  ,2023-04-22,16:08:02.288,-30.682112,143.187197,767,3,0,0,-97,0x03,18,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:08:03.367,-30.682112,143.187198,767,3,0,0,-175,0x03,18,3,15,18,0,0.000
UNSWRT T1  ,2023-04-22,16:08:04.300,-30.682112,143.187198,767,3,0,0,-10,0x03,18,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:08:05.289,-30.682112,143.187198,767,3,0,0,3,0x03,18,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:08:06.368,-30.682112,143.187198,767,3,0,0,54,0x03,18,3,13,17,0,0.000
UNSWRT T1  ,2023-04-22,16:08:07.297,-30.682112,143.187199,767,3,0,0,175,0x03,18,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:08:08.349,-30.682112,143.187199,767,3,0,0,-66,0x03,18,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:08:09.309,-30.682112,143.187199,767,3,0,0,61,0x03,18,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:08:10.297,-30.682112,143.187199,767,3,0,0,-109,0x03,18,3,14,16,0,0.000
UNSWRT T1  ,2023-04-22,16:08:11.352,-30.682112,143.187199,768,3,0,0,-88,0x03,18,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:08:12.279,-30.682112,143.187200,768,3,0,0,-30,0x03,18,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:08:13.297,-30.682112,143.187200,768,3,0,0,-155,0x03,18,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:08:14.348,-30.682112,143.187200,768,3,0,0,140,0x03,18,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:08:15.309,-30.682112,143.187200,768,3,0,0,-72,0x03,18,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:08:16.386,-30.682112,143.187200,768,3,0,0,-157,0x03,18,3,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:08:17.289,-30.682112,143.187200,768,3,0,0,-60,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:08:18.368,-30.682112,143.187200,768,3,0,0,18,0x03,18,4,14,17,0,0.000
UNSWRT T1  ,2023-04-22,16:08:19.297,-30.682112,143.187200,769,3,0,0,172,0x03,18,4,13,15,0,0.000
UNSWRT T1  ,2023-04-22,16:08:20.345,-30.682112,143.187200,769,3,0,0,98,0x03,18,4,13,15,0,0.000
UNSWRT T1  ,2023-04-22,16:08:21.278,-30.682112,143.187200,769,3,0,0,-152,0x03,18,5,13,15,0,0.000
UNSWRT T1  ,2023-04-22,16:08:22.296,-30.682112,143.187200,769,3,0,0,-70,0x03,18,5,13,15,0,0.000
UNSWRT T1  ,2023-04-22,16:08:23.287,-30.682112,143.187200,769,3,0,0,-16,0x03,19,5,13,15,0,0.000
UNSWRT T1  ,2023-04-22,16:08:24.308,-30.682112,143.187200,769,3,0,0,-33,0x03,19,5,13,15,0,0.000
UNSWRT T1  ,2023-04-22,16:08:25.363,-30.682112,143.187200,770,3,0,0,-40,0x03,19,5,13,15,0,0.000
UNSWRT T1  ,2023-04-22,16:08:26.288,-30.682112,143.187200,770,3,0,0,-14,0x03,19,5,13,16,0,0.000
UNSWRT T1  ,2023-04-22,16:08:27.278,-30.682112,143.187200,770,3,0,0,112,0x03,19,5,13,15,0,0.000
UNSWRT T1  ,2023-04-22,16:08:28.298,-30.682112,143.187200,770,3,0,0,-160,0x03,19,5,13,15,0,0.000
UNSWRT T1  ,2023-04-22,16:08:29.287,-30.682112,143.187200,770,3,0,0,12,0x03,19,5,13,15,0,0.000
UNSWRT T1  ,2023-04-22,16:08:30.277,-30.682112,143.187200,770,3,0,0,-175,0x03,19,5,13,15,0,0.000
