Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
85.65,18948.36,478.50,-71.61905,84.74, -,8.809802
85.70,18938.34,478.70,-85.95238,84.74, -,8.809802
85.75,18943.35,478.60,-81.19048,84.74, -,8.809802
85.80,18938.34,478.70,-90.7619,84.74, -,8.809802
85.85,18928.32,478.90,-109.8571,84.74, -,8.809802
85.90,18923.31,479.00,-114.619,84.74, -,8.809802
85.95,18918.3,479.10,-124.1905,84.74, -,8.809802
86.00,18918.3,479.10,-129,84.74, -,8.809802
86.05,18918.3,479.10,-114.619,84.74, -,8.809802
86.10,18918.3,479.10,-114.619,84.74, -,8.809802
86.15,18918.3,479.10,-114.619,84.74, -,8.809802
86.20,18913.3,479.20,-100.2381,84.74, -,8.809802
86.25,18903.29,479.40,-81.04762,84.74, -,8.809802
86.30,18893.28,479.60,-90.57143,84.74, -,8.809802
86.35,18893.28,479.60,-85.80952,84.74, -,8.809802
86.40,18893.28,479.60,-71.47619,84.74, -,8.809802
86.45,18893.28,479.60,-66.71429,84.74, -,8.809802
86.50,18893.28,479.60,-81.04762,84.74, -,8.809802
86.55,18893.28,479.60,-95.38095,84.74, -,8.809802
86.60,18888.28,479.70,-95.38095,84.74, -,8.809802
86.65,18888.28,479.70,-71.47619,84.74, -,8.809802
86.70,18873.28,480.00,-71.42857,84.74, -,8.809802
86.75,18873.28,480.00,-61.90476,84.74, -,8.809802
86.80,18868.28,480.10,-71.42857,84.74, -,8.809802
86.85,18858.29,480.30,-76.19048,84.74, -,8.809802
86.90,18843.3,480.60,-80.95238,84.74, -,8.809802
86.95,18838.31,480.70,-80.95238,84.74, -,8.809802
87.00,18828.32,480.90,-85.71429,84.74, -,8.809802
87.05,18828.32,480.90,-85.71429,84.74, -,8.809802
87.10,18833.31,480.80,-80.95238,84.74, -,8.809802
87.15,18833.31,480.80,-80.95238,84.74, -,8.809802
87.20,18838.31,480.70,-76.19048,84.74, -,8.809802
87.25,18843.3,480.60,-66.66666,84.74, -,8.809802
87.30,18838.31,480.70,-61.90476,84.74, -,8.809802
87.35,18833.31,480.80,-57.14286,84.74, -,8.809802
87.40,18823.33,481.00,-66.66666,84.74, -,8.809802
87.45,18808.36,481.30,-80.90476,84.74, -,8.809802
87.50,18798.39,481.50,-90.38095,84.74, -,8.809802
87.55,18798.39,481.50,-90.38095,84.74, -,8.809802
87.60,18798.39,481.50,-90.38095,84.74, -,8.809802
87.65,18773.47,482.00,-109.3333,84.74, -,8.809802
87.70,18768.48,482.10,-114.0952,84.74, -,8.809802
87.75,18758.53,482.30,-109.2857,84.74, -,8.809802
87.80,18748.57,482.50,-118.7619,84.74, -,8.809802
87.85,18758.53,482.30,-104.5238,84.74, -,8.809802
87.90,18783.43,481.80,-71.28571,84.74, -,8.809802
87.95,18793.4,481.60,-47.52381,84.74, -,8.809802
88.00,18773.47,482.00,-61.76191,84.74, -,8.809802
88.05,18753.54,482.40,-71.19048,84.74, -,8.809802
88.10,18733.64,482.80,-90.14286,84.74, -,8.809802
88.15,18718.71,483.10,-109.0952,84.74, -,8.809802
88.20,18703.8,483.40,-123.2857,84.74, -,8.809802
88.25,18703.8,483.40,-128.0476,84.74, -,8.809802
88.30,18723.69,483.00,-113.8571,84.74, -,8.809802
88.35,18743.59,482.60,-90.14286,84.74, -,8.809802
88.40,18728.66,482.90,-99.61905,84.74, -,8.809802
88.45,18708.77,483.30,-109.0476,84.74, -,8.809802
88.50,18703.8,483.40,-99.52381,84.74, -,8.809802
88.55,18723.69,483.00,-71.09524,84.74, -,8.809802
88.60,18723.69,483.00,-71.09524,84.74, -,8.809802
88.65,18703.8,483.40,-90.04762,84.74, -,8.809802
88.70,18693.86,483.60,-75.80952,84.74, -,8.809802
88.75,18678.96,483.90,-85.2381,84.74, -,8.809802
88.80,18669.03,484.10,-85.2381,84.74, -,8.809802
88.85,18678.96,483.90,-66.28571,84.74, -,8.809802
88.90,18693.86,483.60,-61.57143,84.74, -,8.809802
88.95,18703.8,483.40,-75.80952,84.74, -,8.809802
89.00,18693.86,483.60,-94.7619,84.74, -,8.809802
89.05,18678.96,483.90,-89.95238,84.74, -,8.809802
89.10,18669.03,484.10,-80.47619,84.74, -,8.809802
89.15,18664.06,484.20,-66.2381,84.74, -,8.809802
89.20,18654.13,484.40,-61.52381,84.74, -,8.809802
89.25,18644.21,484.60,-56.76191,84.74, -,8.809802
89.30,18629.33,484.90,-70.95238,84.74, -,8.809802
89.35,18619.42,485.10,-99.33334,84.74, -,8.809802
89.40,18629.33,484.90,-108.8571,84.74, -,8.809802
89.45,18624.38,485.00,-99.33334,84.74, -,8.809802
89.50,18614.46,485.20,-89.80952,84.74, -,8.829249
89.55,18609.51,485.30,-89.80952,84.74, -,8.829249
89.60,18609.51,485.30,-108.7619,84.74, -,8.829249
89.65,18604.55,485.40,-113.4762,84.74, -,8.829249
89.70,18604.55,485.40,-94.52381,84.74, -,8.829249
89.75,18609.51,485.30,-80.33334,84.74, -,8.829249
89.80,18614.46,485.20,-61.42857,84.74, -,8.829249
89.85,18619.42,485.10,-47.23809,84.74, -,8.829249
89.90,18619.42,485.10,-56.71429,84.74, -,8.829249
89.95,18594.65,485.60,-94.47619,84.74, -,8.829249
90.00,18564.95,486.20,-132.2381,84.74, -,8.829249
90.05,18584.75,485.80,-103.9048,84.74, -,8.829249
90.10,18589.7,485.70,-85,84.74, -,8.829249
90.15,18589.7,485.70,-75.52381,84.74, -,8.829249
90.20,18594.65,485.60,-66.09524,84.74, -,8.829249
90.25,18599.6,485.50,-51.90476,84.74, -,8.829249
90.30,18594.65,485.60,-47.19048,84.74, -,8.829249
90.35,18584.75,485.80,-42.42857,84.74, -,8.829249
90.40,18579.79,485.90,-37.71429,84.74, -,8.829249
90.45,18579.79,485.90,-47.14286,84.74, -,8.829249
90.50,18569.9,486.10,-51.85714,84.74, -,8.829249
90.55,18560,486.30,-51.85714,84.74, -,8.809802
90.60,18545.17,486.60,-61.28571,84.74, -,8.809802
90.65,18520.46,487.10,-84.80952,84.74, -,8.809802
90.70,18520.46,487.10,-80.09524,84.74, -,8.809802
90.75,18530.34,486.90,-70.66666,84.74, -,8.809802
90.80,18535.28,486.80,-70.66666,84.74, -,8.809802
90.85,18545.17,486.60,-65.95238,84.74, -,8.809802
90.90,18535.28,486.80,-80.09524,84.74, -,8.809802
90.95,18520.46,487.10,-94.19048,84.74, -,8.809802
91.00,18515.52,487.20,-75.33334,84.74, -,8.809802
91.05,18505.64,487.40,-56.47619,84.74, -,8.809802
91.10,18500.7,487.50,-80.04762,84.74, -,8.809802
91.15,18495.77,487.60,-89.47619,84.74, -,8.809802
91.20,18485.9,487.80,-98.85714,84.74, -,8.809802
91.25,18480.96,487.90,-108.2857,84.74, -,8.809802
91.30,18471.1,488.10,-122.381,84.74, -,8.809802
91.35,18466.17,488.20,-122.381,84.74, -,8.809802
91.40,18461.24,488.30,-117.6667,84.74, -,8.809802
91.45,18456.31,488.40,-117.6667,84.74, -,8.809802
91.50,18461.24,488.30,-112.9524,84.56, -,8.809802
91.55,18466.17,488.20,-98.80952,84.56, -,8.809802
91.60,18471.1,488.10,-84.66666,84.56, -,8.809802
91.65,18466.17,488.20,-75.2381,84.56, -,8.809802
91.70,18461.24,488.30,-56.42857,84.56, -,8.809802
91.75,18451.38,488.50,-65.80952,84.56, -,8.809802
91.80,18441.52,488.70,-84.61905,84.56, -,8.809802
91.85,18431.67,488.90,-98.71429,84.56, -,8.809802
91.90,18426.75,489.00,-112.8571,84.56, -,8.809802
91.95,18411.98,489.30,-117.4762,84.56, -,8.809802
92.00,18402.13,489.50,-112.7619,84.56, -,8.809802
92.05,18402.13,489.50,-108.0476,84.56, -,8.809802
92.10,18402.13,489.50,-98.61905,84.56, -,8.809802
92.15,18397.21,489.60,-98.57143,84.56, -,8.809802
92.20,18402.13,489.50,-89.19048,84.56, -,8.809802
92.25,18407.05,489.40,-75.14286,84.56, -,8.809802
92.30,18402.13,489.50,-75.09524,84.56, -,8.809802
92.35,18392.29,489.70,-75.09524,84.56, -,8.809802
92.40,18377.54,490.00,-84.42857,84.56, -,8.809802
92.45,18362.8,490.30,-93.7619,84.56, -,8.809802
92.50,18357.88,490.40,-93.71429,84.56, -,8.809802
92.55,18352.97,490.50,-103.0952,84.56, -,8.790354
92.60,18348.06,490.60,-112.4762,84.56, -,8.790354
92.65,18352.97,490.50,-112.5238,84.56, -,8.790354
92.70,18352.97,490.50,-107.8095,84.56, -,8.790354
92.75,18343.15,490.70,-112.4286,84.56, -,8.790354
92.80,18338.24,490.80,-107.7143,84.56, -,8.790354
92.85,18333.33,490.90,-103,84.56, -,8.790354
92.90,18333.33,490.90,-93.61905,84.56, -,8.790354
92.95,18323.51,491.10,-98.2381,84.56, -,8.790354
93.00,18323.51,491.10,-84.19048,84.56, -,8.790354
93.05,18323.51,491.10,-74.80952,84.56, -,8.790354
93.10,18318.61,491.20,-79.47619,84.56, -,8.790354
93.15,18313.7,491.30,-84.14286,84.56, -,8.790354
93.20,18308.8,491.40,-84.14286,84.56, -,8.790354
93.25,18308.8,491.40,-88.80952,84.56, -,8.790354
93.30,18303.89,491.50,-98.14286,84.56, -,8.790354
93.35,18303.89,491.50,-93.47619,84.56, -,8.790354
93.40,18294.08,491.70,-93.42857,84.56, -,8.790354
93.45,18274.48,492.10,-98.04762,84.56, -,8.790354
93.50,18259.79,492.40,-98,84.56, -,8.790354
93.55,18259.79,492.40,-93.33334,84.56, -,8.790354
93.60,18269.58,492.20,-79.33334,84.56, -,8.790354
93.65,18279.38,492.00,-65.33334,84.56, -,8.790354
93.70,18279.38,492.00,-70,84.56, -,8.790354
93.75,18274.48,492.10,-74.66666,84.56, -,8.790354
93.80,18274.48,492.10,-65.33334,84.56, -,8.790354
93.85,18254.89,492.50,-79.33334,84.56, -,8.790354
93.90,18249.99,492.60,-79.33334,84.56, -,8.790354
93.95,18249.99,492.60,-79.33334,84.56, -,8.790354
94.00,18249.99,492.60,-70,84.56, -,8.790354
94.05,18240.21,492.80,-79.33334,84.56, -,8.790354
94.10,18235.31,492.90,-84,84.56, -,8.790354
94.15,18235.31,492.90,-79.33334,84.56, -,8.790354
94.20,18235.31,492.90,-74.66666,84.56, -,8.790354
94.25,18230.42,493.00,-74.66666,84.56, -,8.790354
94.30,18225.53,493.10,-79.33334,84.56, -,8.790354
94.35,18210.86,493.40,-88.61905,84.56, -,8.790354
94.40,18210.86,493.40,-88.61905,84.56, -,8.790354
94.45,18205.97,493.50,-83.95238,84.56, -,8.790354
94.50,18196.2,493.70,-74.61905,84.56, -,8.790354
94.55,18196.2,493.70,-60.61905,84.56, -,8.809802
94.60,18171.77,494.20,-83.85714,84.56, -,8.809802
94.65,18171.77,494.20,-93.19048,84.56, -,8.809802
94.70,18181.54,494.00,-93.2381,84.56, -,8.809802
94.75,18176.66,494.10,-97.90476,84.56, -,8.809802
94.80,18176.66,494.10,-93.2381,84.56, -,8.809802
94.85,18171.77,494.20,-97.90476,84.56, -,8.809802
94.90,18157.13,494.50,-93.19048,84.56, -,8.809802
94.95,18171.77,494.20,-74.57143,84.56, -,8.809802
95.00,18171.77,494.20,-74.57143,84.56, -,8.809802
95.05,18171.77,494.20,-74.57143,84.56, -,8.809802
95.10,18162.01,494.40,-74.52381,84.56, -,8.809802
95.15,18152.25,494.60,-79.14286,84.56, -,8.809802
95.20,18142.5,494.80,-88.42857,84.56, -,8.809802
95.25,18137.62,494.90,-93.09524,84.56, -,8.809802
95.30,18127.87,495.10,-97.71429,84.56, -,8.809802
95.35,18118.12,495.30,-102.3333,84.56, -,8.809802
95.40,18108.37,495.50,-97.66666,84.56, -,8.809802
95.45,18108.37,495.50,-97.66666,84.56, -,8.809802
95.50,18098.63,495.70,-102.2857,84.56, -,8.809802
95.55,18098.63,495.70,-92.95238,84.56, -,8.809802
95.60,18108.37,495.50,-83.66666,84.56, -,8.809802
95.65,18108.37,495.50,-60.42857,84.56, -,8.809802
95.70,18108.37,495.50,-60.42857,84.56, -,8.809802
95.75,18118.12,495.30,-60.42857,84.56, -,8.809802
95.80,18122.99,495.20,-51.14286,84.56, -,8.809802
95.85,18122.99,495.20,-51.14286,84.56, -,8.809802
95.90,18118.12,495.30,-51.09524,84.56, -,8.809802
95.95,18113.24,495.40,-41.76191,84.56, -,8.809802
96.00,18093.76,495.80,-74.28571,84.56, -,8.809802
96.05,18088.89,495.90,-78.90476,84.56, -,8.809802
96.10,18079.15,496.10,-88.19048,84.56, -,8.809802
96.15,18059.69,496.50,-97.42857,84.56, -,8.809802
96.20,18045.1,496.80,-102.0476,84.56, -,8.809802
96.25,18035.38,497.00,-102,84.56, -,8.809802
96.30,18025.66,497.20,-106.5714,84.56, -,8.809802
96.35,18020.8,497.30,-101.9048,84.56, -,8.809802
96.40,18015.95,497.40,-97.2381,84.56, -,8.809802
96.45,18015.95,497.40,-87.95238,84.56, -,8.809802
96.50,18011.09,497.50,-92.57143,84.56, -,8.809802
96.55,18006.23,497.60,-87.90476,84.56, -,8.809802
96.60,18006.23,497.60,-87.90476,84.56, -,8.809802
96.65,18006.23,497.60,-97.19048,84.56, -,8.809802
96.70,18011.09,497.50,-92.57143,84.56, -,8.809802
96.75,18015.95,497.40,-87.95238,84.56, -,8.809802
96.80,18015.95,497.40,-97.2381,84.56, -,8.809802
96.85,18006.23,497.60,-111.0952,84.56, -,8.809802
96.90,18006.23,497.60,-111.0952,84.56, -,8.809802
96.95,18006.23,497.60,-106.4762,84.56, -,8.809802
97.00,18011.09,497.50,-97.2381,84.56, -,8.809802
97.05,18015.95,497.40,-74.04762,84.56, -,8.809802
97.10,18011.09,497.50,-74.04762,84.56, -,8.809802
97.15,18006.23,497.60,-69.38095,84.56, -,8.809802
97.20,17996.53,497.80,-60.09524,84.56, -,8.809802
97.25,18001.38,497.70,-41.57143,84.56, -,8.809802
97.30,18006.23,497.60,-27.71428,84.56, -,8.809802
97.35,18001.38,497.70,-23.09524,84.56, -,8.809802
97.40,18001.38,497.70,-18.47619,84.56, -,8.809802
97.45,17996.53,497.80,-18.47619,84.56, -,8.809802
97.50,17991.67,497.90,-23.09524,84.56, -,8.790354
97.55,17986.82,498.00,-23.09524,84.56, -,8.790354
97.60,17981.97,498.10,-23.09524,84.56, -,8.790354
97.65,17986.82,498.00,-18.47619,84.56, -,8.790354
97.70,17981.97,498.10,-23.09524,84.56, -,8.790354
97.75,17972.27,498.30,-36.95238,84.56, -,8.790354
97.80,17962.57,498.50,-50.80952,84.56, -,8.790354
97.85,17962.57,498.50,-50.80952,84.56, -,8.790354
97.90,17948.03,498.80,-55.42857,84.56, -,8.790354
97.95,17909.29,499.60,-92.33334,84.56, -,8.790354
98.00,17889.93,500.00,-110.7619,84.56, -,8.790354
98.05,17875.43,500.30,-129.1905,84.56, -,8.790354
98.10,17870.59,500.40,-138.4286,84.56, -,8.790354
98.15,17870.59,500.40,-133.8095,84.56, -,8.790354
98.20,17870.59,500.40,-129.1905,84.56, -,8.790354
98.25,17870.59,500.40,-119.9524,84.56, -,8.790354
98.30,17870.59,500.40,-124.5714,84.56, -,8.790354
98.35,17860.93,500.60,-138.381,84.56, -,8.790354
98.40,17856.1,500.70,-138.381,84.56, -,8.790354
98.45,17860.93,500.60,-133.7619,84.56, -,8.790354
98.50,17856.1,500.70,-133.7619,84.56, -,8.790354
98.55,17851.27,500.80,-133.7619,84.56, -,8.809802
98.60,17851.27,500.80,-129.1429,84.56, -,8.809802
98.65,17851.27,500.80,-124.5238,84.56, -,8.809802
98.70,17836.78,501.10,-142.9524,84.56, -,8.809802
98.75,17827.13,501.30,-147.5238,84.56, -,8.809802
98.80,17827.13,501.30,-138.2857,84.56, -,8.809802
98.85,17827.13,501.30,-129.0476,84.56, -,8.809802
98.90,17812.65,501.60,-142.8571,84.56, -,8.809802
98.95,17798.18,501.90,-142.7619,84.56, -,8.809802
99.00,17793.36,502.00,-110.4286,84.56, -,8.809802
99.05,17788.54,502.10,-96.57143,84.56, -,8.809802
99.10,17788.54,502.10,-82.7619,84.56, -,8.809802
99.15,17793.36,502.00,-73.57143,84.56, -,8.809802
99.20,17798.18,501.90,-69,84.56, -,8.809802
99.25,17803,501.80,-64.42857,84.56, -,8.809802
99.30,17803,501.80,-64.42857,84.56, -,8.809802
99.35,17798.18,501.90,-69,84.56, -,8.809802
99.40,17783.72,502.20,-73.57143,84.56, -,8.809802
99.45,17778.9,502.30,-73.52381,84.56, -,8.809802
99.50,17769.27,502.50,-87.33334,84.56, -,8.809802
99.55,17769.27,502.50,-82.71429,84.56, -,8.809802
99.60,17769.27,502.50,-78.09524,84.56, -,8.809802
99.65,17769.27,502.50,-78.09524,84.56, -,8.809802
99.70,17769.27,502.50,-78.09524,84.56, -,8.809802
99.75,17764.45,502.60,-68.85714,84.56, -,8.809802
99.80,17759.63,502.70,-64.2381,84.56, -,8.809802
99.85,17759.63,502.70,-64.2381,84.56, -,8.809802
99.90,17759.63,502.70,-64.2381,84.56, -,8.809802
99.95,17750,502.90,-59.61905,84.56, -,8.809802
100.00,17730.76,503.30,-64.19048,84.56, -,8.809802
100.05,17711.52,503.70,-77.95238,84.56, -,8.809802
100.10,17711.52,503.70,-73.38095,84.56, -,8.809802
100.15,17725.95,503.40,-59.61905,84.56, -,8.809802
100.20,17735.57,503.20,-55.04762,84.56, -,8.809802
100.25,17735.57,503.20,-59.61905,84.56, -,8.809802
100.30,17740.38,503.10,-59.61905,84.56, -,8.809802
100.35,17725.95,503.40,-73.38095,84.56, -,8.809802
100.40,17711.52,503.70,-82.57143,84.56, -,8.809802
100.45,17701.9,503.90,-77.95238,84.56, -,8.809802
100.50,17697.1,504.00,-77.95238,84.56, -,8.809802
100.55,17682.69,504.30,-82.47619,84.38, -,8.809802
100.60,17682.69,504.30,-82.47619,84.38, -,8.809802
100.65,17687.49,504.20,-77.90476,84.38, -,8.809802
100.70,17687.49,504.20,-77.90476,84.38, -,8.809802
100.75,17687.49,504.20,-77.90476,84.38, -,8.809802
100.80,17682.69,504.30,-77.90476,84.38, -,8.809802
100.85,17682.69,504.30,-73.33334,84.38, -,8.809802
100.90,17677.88,504.40,-77.90476,84.38, -,8.809802
100.95,17663.48,504.70,-91.61905,84.38, -,8.809802
101.00,17649.08,505.00,-96.14286,84.38, -,8.809802
101.05,17629.9,505.40,-96.09524,84.38, -,8.809802
101.10,17620.31,505.60,-86.90476,84.38, -,8.809802
101.15,17601.15,506.00,-105.1429,84.38, -,8.809802
101.20,17601.15,506.00,-118.9048,84.38, -,8.809802
101.25,17615.52,505.70,-114.381,84.38, -,8.809802
101.30,17634.7,505.30,-96.09524,84.38, -,8.809802
101.35,17644.29,505.10,-91.52381,84.38, -,8.809802
101.40,17653.88,504.90,-68.61905,84.38, -,8.809802
101.45,17634.7,505.30,-73.14286,84.38, -,8.809802
101.50,17625.11,505.50,-73.14286,84.38, -,8.809802
101.55,17625.11,505.50,-68.57143,84.38, -,8.809802
101.60,17629.9,505.40,-50.28571,84.38, -,8.809802
101.65,17625.11,505.50,-54.85714,84.38, -,8.809802
101.70,17610.73,505.80,-73.14286,84.38, -,8.809802
101.75,17601.15,506.00,-82.28571,84.38, -,8.809802
101.80,17605.94,505.90,-77.71429,84.38, -,8.809802
101.85,17591.57,506.20,-86.80952,84.38, -,8.809802
101.90,17567.63,506.70,-109.619,84.38, -,8.809802
101.95,17553.28,507.00,-118.7143,84.38, -,8.809802
102.00,17534.16,507.40,-123.1905,84.38, -,8.809802
102.05,17529.38,507.50,-114.0476,84.38, -,8.809802
102.10,17515.05,507.80,-109.4286,84.38, -,8.809802
102.15,17515.05,507.80,-100.2857,84.38, -,8.809802
102.20,17524.6,507.60,-72.95238,84.38, -,8.809802
102.25,17534.16,507.40,-63.85714,84.38, -,8.809802
102.30,17553.28,507.00,-59.33333,84.38, -,8.809802
102.35,17553.28,507.00,-77.61905,84.38, -,8.809802
102.40,17538.94,507.30,-100.4286,84.38, -,8.809802
102.45,17538.94,507.30,-109.5714,84.38, -,8.809802
102.50,17543.72,507.20,-86.71429,84.38, -,8.809802
102.55,17534.16,507.40,-86.66666,84.38, -,8.829249
102.60,17519.83,507.70,-100.3333,84.38, -,8.829249
102.65,17510.28,507.90,-114,84.38, -,8.829249
102.70,17491.18,508.30,-127.619,84.38, -,8.829249
102.75,17476.87,508.60,-127.5238,84.38, -,8.829249
102.80,17462.56,508.90,-132,84.38, -,8.829249
102.85,17467.33,508.80,-132.0476,84.38, -,8.829249
102.90,17481.63,508.50,-104.7619,84.38, -,8.829249
102.95,17495.95,508.20,-68.33334,84.38, -,8.829249
103.00,17505.5,508.00,-45.57143,84.38, -,8.829249
103.05,17505.5,508.00,-27.38095,84.38, -,8.829249
103.10,17500.72,508.10,-27.38095,84.38, -,8.829249
103.15,17486.41,508.40,-27.33333,84.38, -,8.829249
103.20,17472.09,508.70,-40.95238,84.38, -,8.829249
103.25,17472.09,508.70,-50.04762,84.38, -,8.829249
103.30,17457.79,509.00,-72.7619,84.38, -,8.829249
103.35,17443.49,509.30,-104.5714,84.38, -,8.829249
103.40,17438.73,509.40,-109.0952,84.38, -,8.829249
103.45,17433.96,509.50,-99.95238,84.38, -,8.829249
103.50,17424.44,509.70,-109.0476,84.38, -,8.809802
103.55,17419.68,509.80,-118.1429,84.38, -,8.809802
103.60,17414.92,509.90,-113.5714,84.38, -,8.809802
103.65,17414.92,509.90,-99.90476,84.38, -,8.809802
103.70,17419.68,509.80,-86.28571,84.38, -,8.809802
103.75,17424.44,509.70,-63.57143,84.38, -,8.809802
103.80,17429.2,509.60,-45.42857,84.38, -,8.809802
103.85,17424.44,509.70,-36.33333,84.38, -,8.809802
103.90,17424.44,509.70,-40.85714,84.38, -,8.809802
103.95,17400.64,510.20,-77.14286,84.38, -,8.809802
104.00,17376.86,510.70,-113.4286,84.38, -,8.809802
104.05,17357.85,511.10,-140.619,84.38, -,8.809802
104.10,17348.35,511.30,-149.6667,84.38, -,8.809802
104.15,17367.35,510.90,-127,84.38, -,8.809802
104.20,17376.86,510.70,-104.3333,84.38, -,8.809802
104.25,17367.35,510.90,-99.7619,84.38, -,8.809802
104.30,17343.6,511.40,-122.381,84.38, -,8.809802
104.35,17343.6,511.40,-108.7619,84.38, -,8.809802
104.40,17362.6,511.00,-77.04762,84.38, -,8.809802
104.45,17353.1,511.20,-81.57143,84.38, -,8.809802
104.50,17343.6,511.40,-86.09524,84.38, -,8.809802
104.55,17334.1,511.60,-86.04762,84.38, -,8.809802
104.60,17329.35,511.70,-86.04762,84.38, -,8.809802
104.65,17324.61,511.80,-86.04762,84.38, -,8.809802
104.70,17315.12,512.00,-95.09524,84.38, -,8.809802
104.75,17315.12,512.00,-99.61905,84.38, -,8.809802
104.80,17310.38,512.10,-108.6667,84.38, -,8.809802
104.85,17305.63,512.20,-117.7143,84.38, -,8.809802
104.90,17296.14,512.40,-122.2381,84.38, -,8.809802
104.95,17296.14,512.40,-122.2381,84.38, -,8.809802
105.00,17291.4,512.50,-104.0952,84.38, -,8.809802
105.05,17286.67,512.60,-85.95238,84.38, -,8.809802
105.10,17281.92,512.70,-72.38095,84.38, -,8.809802
105.15,17272.45,512.90,-72.38095,84.38, -,8.809802
105.20,17272.45,512.90,-90.47619,84.38, -,8.809802
105.25,17272.45,512.90,-99.52381,84.38, -,8.809802
105.30,17267.71,513.00,-95,84.38, -,8.809802
105.35,17262.97,513.10,-76.90476,84.38, -,8.809802
105.40,17267.71,513.00,-72.38095,84.38, -,8.809802
105.45,17272.45,512.90,-85.95238,84.38, -,8.809802
105.50,17277.19,512.80,-72.38095,84.38, -,8.790354
105.55,17281.92,512.70,-58.80952,84.38, -,8.790354
105.60,17281.92,512.70,-49.76191,84.38, -,8.790354
105.65,17281.92,512.70,-45.23809,84.38, -,8.790354
105.70,17277.19,512.80,-45.23809,84.38, -,8.790354
105.75,17253.5,513.30,-58.76191,84.38, -,8.790354
105.80,17229.84,513.80,-81.28571,84.38, -,8.790354
105.85,17220.38,514.00,-85.7619,84.38, -,8.790354
105.90,17220.38,514.00,-81.2381,84.38, -,8.790354
105.95,17225.11,513.90,-67.66666,84.38, -,8.790354
106.00,17225.11,513.90,-67.66666,84.38, -,8.790354
106.05,17215.65,514.10,-72.14286,84.38, -,8.790354
106.10,17201.46,514.40,-81.14286,84.38, -,8.790354
106.15,17196.74,514.50,-81.09524,84.38, -,8.790354
106.20,17192.02,514.60,-76.52381,84.38, -,8.790354
106.25,17192.02,514.60,-76.52381,84.38, -,8.790354
106.30,17196.74,514.50,-72.04762,84.38, -,8.790354
106.35,17192.02,514.60,-72,84.38, -,8.790354
106.40,17182.57,514.80,-76.47619,84.38, -,8.790354
106.45,17173.12,515.00,-90,84.38, -,8.790354
106.50,17187.29,514.70,-81.04762,84.38, -,8.790354
106.55,17187.29,514.70,-85.57143,84.38, -,8.809802
106.60,17182.57,514.80,-94.57143,84.38, -,8.809802
