Time,Altitude,Pressure,Velocity,Events
35.25,23076.03,401.20,49.52381, -
35.30,23081.81,401.10,49.57143, -
35.35,23081.81,401.10,44.09524, -
35.40,23081.81,401.10,44.09524, -
35.45,23087.59,401.00,49.61905, -
35.50,23087.59,401.00,44.14286, -
35.55,23087.59,401.00,38.66667, -
35.60,23093.37,400.90,44.19048, -
35.65,23093.37,400.90,44.19048, -
35.70,23093.37,400.90,38.66667, -
35.75,23093.37,400.90,33.14286, -
35.80,23093.37,400.90,33.14286, -
35.85,23093.37,400.90,33.14286, -
35.90,23093.37,400.90,27.61905, -
35.95,23093.37,400.90,27.61905, -
36.00,23099.16,400.80,27.61905, -
36.05,23099.16,400.80,27.61905, -
36.10,23099.16,400.80,27.61905, -
36.15,23099.16,400.80,27.61905, -
36.20,23099.16,400.80,22.09524, -
36.25,23093.37,400.90,16.57143, -
36.30,23099.16,400.80,22.09524, -
36.35,23099.16,400.80,16.57143, Drogue
36.40,23099.16,400.80,16.57143, -
36.45,23093.37,400.90,11.04762, -
36.50,22811.36,405.80,-263.0476, -
36.55,21018.41,438.10,-1970.619, -
36.60,22020.54,419.80,-1016.19, -
36.65,23116.52,400.50,22.09524, -
36.70,23116.52,400.50,22.09524, -
36.75,23110.73,400.60,16.57143, -
36.80,23110.73,400.60,16.57143, -
36.85,23110.73,400.60,16.57143, -
36.90,23110.73,400.60,16.57143, -
36.95,23104.94,400.70,11.04762, -
37.00,23104.94,400.70,11.04762, -
37.05,23104.94,400.70,5.523809, -
37.10,23104.94,400.70,5.523809, -
37.15,23104.94,400.70,5.523809, -
37.20,23104.94,400.70,5.523809, -
37.25,23110.73,400.60,11.04762, -
37.30,23110.73,400.60,16.57143, -
37.35,23110.73,400.60,11.04762, -
37.40,23110.73,400.60,11.04762, -
37.45,23110.73,400.60,11.04762, -
37.50,23110.73,400.60,16.57143, -
37.55,23104.94,400.70,279.619, -
37.60,23104.94,400.70,1987.19, -
37.65,23110.73,400.60,1038.286, -
37.70,23110.73,400.60,-5.523809, -
37.75,23110.73,400.60,-5.523809, -
37.80,23116.52,400.50,5.523809, -
37.85,23116.52,400.50,5.523809, -
37.90,23122.31,400.40,11.04762, -
37.95,23122.31,400.40,11.04762, -
38.00,23128.1,400.30,22.09524, -
38.05,23133.89,400.20,27.61905, -
38.10,23128.1,400.30,22.09524, -
38.15,23122.31,400.40,16.57143, -
38.20,23110.73,400.60,5.523809, -
38.25,23099.16,400.80,-5.476191, -
38.30,23099.16,400.80,-11, -
38.35,23099.16,400.80,-11, -
38.40,23099.16,400.80,-11, -
38.45,23087.59,401.00,-22, -
38.50,23081.81,401.10,-27.52381, -
38.55,23070.25,401.30,-38.52381, -
38.60,23047.14,401.70,-55, -
38.65,23041.37,401.80,-60.47619, -
38.70,23047.14,401.70,-60.52381, -
38.75,23047.14,401.70,-60.52381, -
38.80,23047.14,401.70,-60.52381, -
38.85,23047.14,401.70,-66.04762, -
38.90,23052.92,401.60,-60.52381, -
38.95,23052.92,401.60,-66.04762, -
39.00,23052.92,401.60,-66.04762, -
39.05,23047.14,401.70,-77.09524, -
39.10,23041.37,401.80,-88.09524, -
39.15,23041.37,401.80,-82.57143, -
39.20,23047.14,401.70,-71.57143, -
39.25,23047.14,401.70,-60.52381, -
39.30,23047.14,401.70,-49.52381, -
39.35,23041.37,401.80,-55, -
39.40,23029.82,402.00,-66, -
39.45,23029.82,402.00,-66, -
39.50,23018.28,402.20,-66, -
39.55,23006.75,402.40,-71.47619, -
39.60,22995.22,402.60,-71.47619, -
39.65,22983.69,402.80,-60.47619, -
39.70,22977.93,402.90,-60.47619, -
39.75,22972.17,403.00,-71.42857, -
39.80,22966.41,403.10,-76.90476, -
39.85,22960.65,403.20,-82.38095, -
39.90,22954.9,403.30,-87.85714, -
39.95,22960.65,403.20,-87.90476, -
40.00,22966.41,403.10,-82.42857, -
40.05,22972.17,403.00,-76.95238, -
40.10,22960.65,403.20,-82.38095, -
40.15,22954.9,403.30,-82.38095, -
40.20,22949.14,403.40,-87.85714, -
40.25,22943.39,403.50,-98.80952, -
40.30,22943.39,403.50,-98.80952, -
40.35,22949.14,403.40,-93.33334, -
40.40,22966.41,403.10,-71.42857, -
40.45,22972.17,403.00,-54.95238, -
40.50,22960.65,403.20,-65.90476, -
40.55,22943.39,403.50,-71.33334, -
40.60,22926.13,403.80,-76.7619, -
40.65,22914.64,404.00,-76.71429, -
40.70,22903.14,404.20,-76.66666, -
40.75,22897.4,404.30,-76.66666, -
40.80,22903.14,404.20,-65.71429, -
40.85,22903.14,404.20,-60.23809, -
40.90,22920.38,403.90,-38.33333, -
40.95,22926.13,403.80,-27.38095, -
41.00,22926.13,403.80,-32.85714, -
41.05,22926.13,403.80,-38.33333, -
41.10,22926.13,403.80,-43.80952, -
41.15,22920.38,403.90,-38.33333, -
41.20,22920.38,403.90,-32.85714, -
41.25,22903.14,404.20,-43.80952, -
41.30,22885.91,404.50,-54.76191, -
41.35,22880.17,404.60,-60.23809, -
41.40,22868.69,404.80,-76.66666, -
41.45,22857.22,405.00,-104, -
41.50,22845.75,405.20,-120.381, -
41.55,22840.01,405.30,-114.9048, -
41.60,22845.75,405.20,-93, -
41.65,22857.22,405.00,-65.66666, -
41.70,22862.95,404.90,-49.23809, -
41.75,22862.95,404.90,-38.28571, -
41.80,22857.22,405.00,-38.28571, -
41.85,22857.22,405.00,-43.76191, -
41.90,22840.01,405.30,-60.14286, -
41.95,22840.01,405.30,-76.57143, -
42.00,22840.01,405.30,-82.04762, -
42.05,22834.28,405.40,-87.52381, -
42.10,22822.82,405.60,-98.42857, -
42.15,22817.09,405.70,-103.9048, -
42.20,22817.09,405.70,-98.42857, -
42.25,22817.09,405.70,-98.42857, -
42.30,22817.09,405.70,-82, -
42.35,22811.36,405.80,-71.04762, -
42.40,22811.36,405.80,-65.57143, -
42.45,22811.36,405.80,-54.61905, -
42.50,22811.36,405.80,-43.71429, -
42.55,22805.64,405.90,-38.28571, -
42.60,22794.19,406.10,-43.71429, -
42.65,22782.74,406.30,-60.09524, -
42.70,22759.87,406.70,-92.80952, -
42.75,22754.15,406.80,-103.7143, -
42.80,22754.15,406.80,-103.7143, -
42.85,22754.15,406.80,-98.2381, -
42.90,22748.43,406.90,-103.6667, -
42.95,22742.72,407.00,-92.71429, -
43.00,22731.29,407.20,-103.619, -
43.05,22719.88,407.40,-114.4762, -
43.10,22714.17,407.50,-114.4286, -
43.15,22708.46,407.60,-108.9524, -
43.20,22719.88,407.40,-92.61905, -
43.25,22714.17,407.50,-98.04762, -
43.30,22708.46,407.60,-103.4762, -
43.35,22714.17,407.50,-98.04762, -
43.40,22708.46,407.60,-98, -
43.45,22697.05,407.80,-108.8571, -
43.50,22685.64,408.00,-119.7143, -
43.55,22679.94,408.10,-125.1429, -
43.60,22679.94,408.10,-119.6667, -
43.65,22674.24,408.20,-114.1905, -
43.70,22685.64,408.00,-92.42857, -
43.75,22679.94,408.10,-76.04762, -
43.80,22657.15,408.50,-92.33334, -
43.85,22645.76,408.70,-103.1905, -
43.90,22645.76,408.70,-103.1905, -
43.95,22668.54,408.30,-76.04762, -
44.00,22674.24,408.20,-65.19048, -
44.05,22651.45,408.60,-76, -
44.10,22640.06,408.80,-76, -
44.15,22640.06,408.80,-70.57143, -
44.20,22634.37,408.90,-70.57143, -
44.25,22628.68,409.00,-86.85714, -
44.30,22622.99,409.10,-86.85714, -
44.35,22617.3,409.20,-86.85714, -
44.40,22634.37,408.90,-76.04762, -
44.45,22634.37,408.90,-70.61905, -
44.50,22634.37,408.90,-59.76191, -
44.55,22617.3,409.20,-65.14286, -
44.60,22611.61,409.30,-65.14286, -
44.65,22611.61,409.30,-65.14286, -
44.70,22605.92,409.40,-65.14286, -
44.75,22611.61,409.30,-70.57143, -
44.80,22594.55,409.60,-81.38095, -
44.85,22571.83,410.00,-81.33334, -
44.90,22566.15,410.10,-75.90476, -
44.95,22554.79,410.30,-86.71429, -
45.00,22549.12,410.40,-113.8571, -
45.05,22543.44,410.50,-124.6667, -
45.10,22537.77,410.60,-108.3333, -
45.15,22543.44,410.50,-92.09524, -
45.20,22549.12,410.40,-86.71429, -
45.25,22549.12,410.40,-81.28571, -
45.30,22543.44,410.50,-81.2381, -
45.35,22554.79,410.30,-65, -
45.40,22554.79,410.30,-59.57143, -
45.45,22549.12,410.40,-81.2381, -
45.50,22549.12,410.40,-81.2381, -
45.55,22560.47,410.20,-70.42857, -
45.60,22549.12,410.40,-65, -
45.65,22537.77,410.60,-70.38095, -
45.70,22515.09,411.00,-92, -
45.75,22509.42,411.10,-91.95238, -
45.80,22503.75,411.20,-102.7619, -
45.85,22486.76,411.50,-102.7143, -
45.90,22475.44,411.70,-91.80952, -
45.95,22469.78,411.80,-91.7619, -
46.00,22481.1,411.60,-70.19048, -
46.05,22486.76,411.50,-59.38095, -
46.10,22475.44,411.70,-64.7619, -
46.15,22469.78,411.80,-64.7619, -
46.20,22469.78,411.80,-70.14286, -
46.25,22464.12,411.90,-80.90476, -
46.30,22464.12,411.90,-80.90476, -
46.35,22464.12,411.90,-75.52381, -
46.40,22458.46,412.00,-91.71429, -
46.45,22452.8,412.10,-97.09524, -
46.50,22452.8,412.10,-91.66666, -
46.55,22441.49,412.30,-102.4286, -
46.60,22435.84,412.40,-118.619, -
46.65,22424.54,412.60,-118.5714, -
46.70,22413.24,412.80,-118.5238, -
46.75,22396.3,413.10,-113.0476, -
46.80,22396.3,413.10,-107.6667, -
46.85,22396.3,413.10,-102.2857, -
46.90,22396.3,413.10,-86.09524, -
46.95,22396.3,413.10,-75.33334, -
47.00,22385.01,413.30,-80.71429, -
47.05,22379.37,413.40,-96.85714, -
47.10,22368.09,413.60,-113, -
47.15,22362.45,413.70,-107.619, -
47.20,22362.45,413.70,-102.2381, -
47.25,22362.45,413.70,-102.2381, -
47.30,22368.09,413.60,-91.47619, -
47.35,22373.73,413.50,-86.09524, -
47.40,22373.73,413.50,-86.09524, -
47.45,22362.45,413.70,-91.47619, -
47.50,22368.09,413.60,-80.71429, -
47.55,22362.45,413.70,-86.09524, -
47.60,22356.81,413.80,-80.71429, -
47.65,22345.54,414.00,-86.04762, -
47.70,22339.9,414.10,-80.66666, -
47.75,22345.54,414.00,-64.52381, -
47.80,22339.9,414.10,-53.76191, -
47.85,22334.27,414.20,-59.14286, -
47.90,22328.64,414.30,-64.52381, -
47.95,22317.38,414.50,-75.2381, -
48.00,22317.38,414.50,-75.2381, -
48.05,22317.38,414.50,-64.47619, -
48.10,22323.01,414.40,-53.71429, -
48.15,22323.01,414.40,-42.95238, -
48.20,22311.75,414.60,-48.28571, -
48.25,22294.87,414.90,-64.38095, -
48.30,22294.87,414.90,-64.38095, -
48.35,22294.87,414.90,-69.7619, -
48.40,22289.24,415.00,-80.47619, -
48.45,22283.62,415.10,-85.80952, -
48.50,22289.24,415.00,-69.71429, -
48.55,22283.62,415.10,-80.42857, -
48.60,22277.99,415.20,-80.38095, -
48.65,22277.99,415.20,-75, -
48.70,22277.99,415.20,-64.28571, -
48.75,22277.99,415.20,-58.90476, -
48.80,22272.38,415.30,-69.61905, -
48.85,22272.38,415.30,-64.2381, -
48.90,22261.13,415.50,-69.57143, -
48.95,22261.13,415.50,-64.19048, -
49.00,22261.13,415.50,-53.47619, -
49.05,22255.52,415.60,-58.80952, -
49.10,22255.52,415.60,-58.80952, -
49.15,22261.13,415.50,-58.85714, -
49.20,22255.52,415.60,-64.19048, -
49.25,22255.52,415.60,-53.47619, -
49.30,22244.29,415.80,-48.09524, -
49.35,22249.9,415.70,-42.76191, -
49.40,22255.52,415.60,-37.42857, -
49.45,22249.9,415.70,-37.42857, -
49.50,22227.44,416.10,-53.47619, -
49.55,22210.61,416.40,-74.85714, -
49.60,22171.38,417.10,-106.9048, -
49.65,22143.38,417.60,-128.2381, -
49.70,22132.2,417.80,-138.9048, -
49.75,22148.98,417.50,-122.9048, -
49.80,22165.78,417.20,-106.9048, -
49.85,22171.38,417.10,-96.2381, -
49.90,22160.18,417.30,-106.9048, -
49.95,22148.98,417.50,-106.8571, -
50.00,22154.58,417.40,-101.5238, -
50.05,22148.98,417.50,-106.8571, -
50.10,22148.98,417.50,-101.5238, -
50.15,22137.79,417.70,-112.1905, -
50.20,22109.83,418.20,-144.1429, -
50.25,22098.65,418.40,-149.4762, -
50.30,22109.83,418.20,-138.8095, -
50.35,22109.83,418.20,-128.0952, -
50.40,22104.24,418.30,-138.7619, -
50.45,22093.07,418.50,-154.7619, -
50.50,22093.07,418.50,-149.4286, -
50.55,22093.07,418.50,-128.0476, -
50.60,22076.31,418.80,-127.9524, -
50.65,22070.73,418.90,-95.90476, -
50.70,22070.73,418.90,-69.2381, -
50.75,22065.15,419.00,-63.90476, -
50.80,22065.15,419.00,-79.90476, -
50.85,22065.15,419.00,-95.90476, -
50.90,22065.15,419.00,-101.2381, -
50.95,22065.15,419.00,-90.57143, -
51.00,22059.57,419.10,-85.2381, -
51.05,22053.99,419.20,-95.90476, -
51.10,22042.84,419.40,-101.1905, -
51.15,22037.26,419.50,-106.5238, -
51.20,22026.11,419.70,-106.4762, -
51.25,22009.4,420.00,-95.7619, -
51.30,21992.7,420.30,-101, -
51.35,21981.56,420.50,-122.2857, -
51.40,21970.44,420.70,-132.9048, -
51.45,21964.88,420.80,-132.8571, -
51.50,21976,420.60,-111.619, -
51.55,21981.56,420.50,-106.3333, -
51.60,22003.83,420.10,-85.14286, -
51.65,22026.11,419.70,-47.95238, -
51.70,22026.11,419.70,-42.61905, -
51.75,22026.11,419.70,-42.61905, -
51.80,22020.54,419.80,-42.57143, -
51.85,21992.7,420.30,-69.09524, -
51.90,21959.31,420.90,-100.9048, -
51.95,21931.53,421.40,-127.381, -
52.00,21898.22,422.00,-159.0952, -
52.05,21881.58,422.30,-169.619, -
52.10,21898.22,422.00,-148.4286, -
52.15,21925.97,421.50,-111.381, -
52.20,21959.31,420.90,-74.28571, -
52.25,21959.31,420.90,-63.66667, -
52.30,21948.2,421.10,-58.33333, -
52.35,21914.87,421.70,-74.19048, -
52.40,21881.58,422.30,-95.28571, -
52.45,21870.49,422.50,-95.2381, -
52.50,21864.95,422.60,-95.2381, -
52.55,21864.95,422.60,-105.8095, -
52.60,21864.95,422.60,-111.0952, -
52.65,21870.49,422.50,-127, -
52.70,21870.49,422.50,-148.2381, -
52.75,21876.03,422.40,-142.9524, -
52.80,21881.58,422.30,-137.6667, -
52.85,21870.49,422.50,-142.9524, -
52.90,21870.49,422.50,-116.4286, -
52.95,21859.4,422.70,-95.19048, -
53.00,21842.79,423.00,-84.52381, -
53.05,21831.71,423.20,-63.33333, -
53.10,21831.71,423.20,-47.47619, -
53.15,21837.25,423.10,-58.04762, -
53.20,21837.25,423.10,-84.47619, -
53.25,21831.71,423.20,-121.5238, -
53.30,21820.64,423.40,-132.0476, -
53.35,21815.11,423.50,-126.7619, -
53.40,21809.58,423.60,-100.2857, -
53.45,21809.58,423.60,-68.57143, -
53.50,21815.11,423.50,-52.71429, -
53.55,21809.58,423.60,-52.71429, -
53.60,21804.05,423.70,-58, -
53.65,21792.99,423.90,-68.52381, -
53.70,21792.99,423.90,-73.80952, -
53.75,21787.46,424.00,-79.09524, -
53.80,21770.88,424.30,-100.1905, -
53.85,21754.32,424.60,-121.2381, -
53.90,21759.84,424.50,-105.4286, -
53.95,21781.93,424.10,-84.38095, -
54.00,21798.52,423.80,-58, -
54.05,21798.52,423.80,-42.19048, -
54.10,21770.88,424.30,-58, -
54.15,21748.79,424.70,-79.04762, -
54.20,21743.28,424.80,-89.57143, -
54.25,21748.79,424.70,-84.33334, -
54.30,21748.79,424.70,-79.04762, -
54.35,21737.76,424.90,-79.04762, -
54.40,21732.24,425.00,-79, -
54.45,21737.76,424.90,-68.47619, -
54.50,21737.76,424.90,-68.47619, -
54.55,21737.76,424.90,-73.7619, -
54.60,21737.76,424.90,-68.47619, -
54.65,21737.76,424.90,-63.19048, -
54.70,21737.76,424.90,-52.66667, -
54.75,21732.24,425.00,-57.90476, -
54.80,21726.72,425.10,-57.85714, -
54.85,21732.24,425.00,-36.80952, -
54.90,21743.28,424.80,-10.52381, -
54.95,21726.72,425.10,-31.52381, -
55.00,21732.24,425.00,-47.33333, -
55.05,21732.24,425.00,-63.14286, -
55.10,21715.7,425.30,-78.90476, -
55.15,21704.67,425.50,-63.09524, -
55.20,21699.16,425.60,-47.28571, -
55.25,21693.65,425.70,-47.28571, -
55.30,21677.13,426.00,-68.2381, -
55.35,21649.61,426.50,-94.42857, -
55.40,21633.11,426.80,-99.61905, -
55.45,21616.62,427.10,-110.0952, -
55.50,21605.64,427.30,-125.8095, -
55.55,21605.64,427.30,-125.8095, -
55.60,21594.65,427.50,-136.2857, -
55.65,21583.67,427.70,-146.7619, -
55.70,21583.67,427.70,-146.7619, -
55.75,21583.67,427.70,-146.7619, -
55.80,21594.65,427.50,-131.0476, -
55.85,21600.14,427.40,-120.5714, -
55.90,21578.19,427.80,-146.7143, -
55.95,21567.21,428.00,-167.6667, -
56.00,21578.19,427.80,-141.4762, -
56.05,21572.7,427.90,-151.9524, -
56.10,21545.28,428.40,-178.0476, -
56.15,21534.32,428.60,-172.7143, -
56.20,21534.32,428.60,-162.1905, -
56.25,21528.84,428.70,-162.1905, -
56.30,21528.84,428.70,-156.9524, -
56.35,21528.84,428.70,-141.2381, -
56.40,21523.36,428.80,-120.2857, -
56.45,21517.89,428.90,-109.8095, -
56.50,21517.89,428.90,-94.09524, -
56.55,21517.89,428.90,-83.61905, -
56.60,21512.41,429.00,-88.85714, -
56.65,21506.94,429.10,-83.57143, -
56.70,21506.94,429.10,-73.09524, -
56.75,21501.46,429.20,-78.28571, -
56.80,21495.99,429.30,-83.47619, -
56.85,21485.05,429.50,-104.381, -
56.90,21468.64,429.80,-125.2381, -
56.95,21468.64,429.80,-104.3333, -
57.00,21474.11,429.70,-88.71429, -
57.05,21474.11,429.70,-99.14286, -
57.10,21474.11,429.70,-93.90476, -
57.15,21468.64,429.80,-73, -
57.20,21457.71,430.00,-73, -
57.25,21457.71,430.00,-73, -
57.30,21452.25,430.10,-72.95238, -
57.35,21441.32,430.30,-83.33334, -
57.40,21446.78,430.20,-78.14286, -
57.45,21452.25,430.10,-67.71429, -
57.50,21457.71,430.00,-57.28571, -
57.55,21452.25,430.10,-62.47619, -
57.60,21452.25,430.10,-62.47619, -
57.65,21452.25,430.10,-57.23809, -
57.70,21452.25,430.10,-52.04762, -
57.75,21441.32,430.30,-62.42857, -
57.80,21424.94,430.60,-72.85714, -
57.85,21419.48,430.70,-72.85714, -
57.90,21414.03,430.80,-67.61905, -
57.95,21408.57,430.90,-57.19048, -
58.00,21403.12,431.00,-62.38095, -
58.05,21408.57,430.90,-62.38095, -
58.10,21403.12,431.00,-67.57143, -
58.15,21375.86,431.50,-93.52381, -
58.20,21354.07,431.90,-109.0952, -
58.25,21343.18,432.10,-109.0476, -
58.30,21354.07,431.90,-98.66666, -
58.35,21364.96,431.70,-83.09524, -
58.40,21381.31,431.40,-57.14286, -
58.45,21375.86,431.50,-67.52381, -
58.50,21359.52,431.80,-88.28571, -
58.55,21348.62,432.00,-103.8571, -
58.60,21332.3,432.30,-114.2381, -
58.65,21315.98,432.60,-129.7619, -
58.70,21305.1,432.80,-140.0952, -
58.75,21299.67,432.90,-145.2857, -
58.80,21299.67,432.90,-134.9048, -
58.85,21299.67,432.90,-119.2857, -
58.90,21294.23,433.00,-119.2857, -
58.95,21294.23,433.00,-114.0952, -
59.00,21294.23,433.00,-108.9048, -
59.05,21305.1,432.80,-93.38095, -
59.10,21310.54,432.70,-93.38095, -
59.15,21310.54,432.70,-88.19048, -
59.20,21305.1,432.80,-67.42857, -
59.25,21305.1,432.80,-46.66667, -
59.30,21299.67,432.90,-41.47619, -
59.35,21283.37,433.20,-67.38095, -
59.40,21267.08,433.50,-93.28571, -
59.45,21267.08,433.50,-108.8571, -
59.50,21267.08,433.50,-103.6667, -
59.55,21283.37,433.20,-72.57143, -
59.60,21283.37,433.20,-62.19048, -
59.65,21272.51,433.40,-56.95238, -
59.70,21261.65,433.60,-51.76191, -
59.75,21250.79,433.80,-51.76191, -
59.80,21229.1,434.20,-67.2381, -
59.85,21218.26,434.40,-77.57143, -
59.90,21229.1,434.20,-67.2381, -
59.95,21234.52,434.10,-56.90476, -
60.00,21229.1,434.20,-62.04762, -
60.05,21223.68,434.30,-67.19048, -
60.10,21202,434.70,-98.19048, -
60.15,21185.76,435.00,-118.8571, -
60.20,21185.76,435.00,-118.8571, -
60.25,21185.76,435.00,-113.6667, -
60.30,21169.52,435.30,-129.1429, -
60.35,21158.7,435.50,-134.2381, -
60.40,21153.29,435.60,-123.8571, -
60.45,21153.29,435.60,-108.3333, -
60.50,21153.29,435.60,-108.3333, -
60.55,21153.29,435.60,-108.3333, -
60.60,21158.7,435.50,-118.7143, -
60.65,21158.7,435.50,-118.7143, -
60.70,21158.7,435.50,-108.381, -
60.75,21153.29,435.60,-103.1905, -
60.80,21147.88,435.70,-98, -
60.85,21137.07,435.90,-87.61905, -
60.90,21137.07,435.90,-77.28571, -
60.95,21137.07,435.90,-87.61905, -
61.00,21137.07,435.90,-92.7619, -
61.05,21137.07,435.90,-87.61905, -
61.10,21137.07,435.90,-82.47619, -
61.15,21142.48,435.80,-56.66667, -
61.20,21142.48,435.80,-41.19048, -
61.25,21137.07,435.90,-46.33333, -
61.30,21142.48,435.80,-41.19048, -
61.35,21142.48,435.80,-25.71428, -
61.40,21142.48,435.80,-15.42857, -
61.45,21147.88,435.70,-5.142857, -
61.50,21158.7,435.50,5.142857, -
61.55,21153.29,435.60,0, -
61.60,21137.07,435.90,-15.42857, -
61.65,21126.26,436.10,-30.85714, -
61.70,21120.86,436.20,-36, -
61.75,21115.46,436.30,-41.14286, -
61.80,21110.06,436.40,-41.14286, -
61.85,21110.06,436.40,-36, -
61.90,21104.66,436.50,-30.85714, -
61.95,21088.47,436.80,-46.28571, -
62.00,21061.5,437.30,-71.95238, -
62.05,21034.56,437.80,-97.61905, -
62.10,21023.79,438.00,-107.8571, -
62.15,21034.56,437.80,-97.61905, -
62.20,21045.34,437.60,-92.52381, -
62.25,21045.34,437.60,-92.52381, -
62.30,21018.41,438.10,-113.0476, -
62.35,20991.51,438.60,-143.8095, -
62.40,20996.89,438.50,-138.6667, -
62.45,20996.89,438.50,-138.6667, -
62.50,20991.51,438.60,-148.9524, -
62.55,20980.76,438.80,-169.4762, -
62.60,20980.76,438.80,-164.3333, -
62.65,20991.51,438.60,-138.6667, -
62.70,20986.13,438.70,-133.5238, -
62.75,20975.38,438.90,-138.619, -
62.80,20959.26,439.20,-148.8095, -
62.85,20953.89,439.30,-148.7619, -
62.90,20953.89,439.30,-148.7619, -
62.95,20959.26,439.20,-138.5238, -
63.00,20964.63,439.10,-118, -
63.05,20964.63,439.10,-92.33334, -
63.10,20937.78,439.60,-92.2381, -
63.15,20927.05,439.80,-92.2381, -
63.20,20937.78,439.60,-92.2381, -
63.25,20948.52,439.40,-92.2381, -
63.30,20943.15,439.50,-97.33334, -
63.35,20937.78,439.60,-76.7619, -
63.40,20932.41,439.70,-56.23809, -
63.45,20937.78,439.60,-56.28571, -
63.50,20937.78,439.60,-56.28571, -
63.55,20932.41,439.70,-56.23809, -
63.60,20932.41,439.70,-46, -
63.65,20932.41,439.70,-46, -
63.70,20937.78,439.60,-51.14286, -
63.75,20927.05,439.80,-56.23809, -
63.80,20927.05,439.80,-46, -
63.85,20916.32,440.00,-40.90476, -
63.90,20894.87,440.40,-56.23809, -
63.95,20878.79,440.70,-71.57143, -
64.00,20868.08,440.90,-86.85714, -
64.05,20857.38,441.10,-102.1429, -
64.10,20852.02,441.20,-107.2381, -
64.15,20846.67,441.30,-86.7619, -
64.20,20841.32,441.40,-81.61905, -
64.25,20835.97,441.50,-96.95238, -
64.30,20835.97,441.50,-107.1905, -
64.35,20835.97,441.50,-102.0952, -
64.40,20819.93,441.80,-112.2857, -
64.45,20819.93,441.80,-107.1905, -
64.50,20809.24,442.00,-122.4762, -
64.55,20798.55,442.20,-132.6667, -
